hospital,hospital_website,url,status code,teamwork,teamstepps,team training,crew resource management,the,text-teamwork,text-teamstepps,text-team training,text-crew resource management
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/our_facilities/professional_centers/lafayette_general_telemedicine_clinics.aspx,200,0,0,0,0,14,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/services/radiology_imaging.aspx,200,0,0,0,0,21,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/back-to-school-health/,200,0,0,0,0,42,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/RSS.aspx?pid=89&eid=1,200,1,0,0,0,563,"patrons of the Heymann Center.Thu, 27 Mar 2014 00:00:00 GMTLoretta Dean - CNA, Med/Surgeryhttp://www.lafayettegeneral.com/Articles/loretta_dean_-_cna_medsurgery.aspxhttp://www.lafayettegeneral.com/Articles/loretta_dean_-_cna_medsurgery.aspxThough her compassion, teamwork and humor with her patients, Loretta inspired a patient escort to pursue CNA School with",,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/services/orthopedics/makoplasty.aspx,200,0,0,0,0,43,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/dog-and-cat-bites/,200,0,0,0,0,108,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/allergies/,200,0,0,0,0,75,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/services/ear_nose_and_throat.aspx,200,0,0,0,0,10,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/patient_visitor_info/food_service.aspx,200,0,0,0,0,6,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/patient_visitor_info/class_registration.aspx,200,0,0,0,0,1,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/Events/Default.aspx?e=565,200,0,0,0,0,5,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/bedwetting/,200,0,0,0,0,45,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/eye-health-and-safety/,200,0,0,0,0,19,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/snakebites/,200,0,0,0,0,36,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/online_bill_payment.aspx,200,0,0,0,0,4,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/blood-donation/,200,0,0,0,0,24,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lgec.net/Contacts/ContactUs.asp,200,0,0,0,0,3,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/2017/02/23/training-dogs-and-toddlers/,200,0,0,0,0,27,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/play-time/,200,0,0,0,0,85,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/animal-bites/,200,0,0,0,0,33,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/our_facilities/professional_centers/cancer_center_of_acadiana.aspx,200,0,0,0,0,14,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/choking-hazards/,200,0,0,0,0,106,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/services/primary_care.aspx,200,0,0,0,0,12,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/lab_login.aspx,200,0,0,0,0,1,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/Events/Default.aspx?e=486,200,0,0,0,0,3,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/parental-fears/,200,0,0,0,0,50,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/Articles/st_martin_hospital_named_anticoagulation_center_of_excellence.aspx,200,0,0,0,0,11,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/contact_us.aspx,200,0,0,0,0,2,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/bike-and-trampoline-safety/,200,0,0,0,0,62,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/foundation_2/amazon_smile_banner.aspx%20,404,0,0,0,0,1,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/newborn-sleeping-safety/,200,0,0,0,0,74,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/bad-news/,200,0,0,0,0,21,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/our_facilities/main_facilities.aspx,200,0,0,0,0,12,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/patient_visitor_info/campus_maps.aspx,200,0,0,0,0,3,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/services/hyperbarics_and_wound_care.aspx,200,0,0,0,0,17,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/our_facilities.aspx,200,0,0,0,0,21,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/services/skilled_nursing_facility.aspx,200,0,0,0,0,6,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/services/pulmonology.aspx,200,0,0,0,0,23,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/seizures-with-fever/,200,0,0,0,0,65,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/vaccines/,200,0,0,0,0,107,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/news_events/video_releases.aspx,200,0,0,0,0,5,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/depression/,200,0,0,0,0,40,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/services.aspx,200,0,0,0,0,7,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/drowning-prevention/,200,0,0,0,0,131,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/our_facilities/professional_centers/cyberknife_center_of_louisiana.aspx,200,0,0,0,0,23,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/value-of-tests/,200,0,0,0,0,44,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/sore-throat/,200,0,0,0,0,21,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/news_events/press_releases.aspx,200,0,0,0,0,464,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/sleep-health/,200,0,0,0,0,16,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/Events/Default.aspx?e=633,200,0,0,0,0,5,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/foundation.aspx,200,0,0,0,0,9,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/traveling-with-children/,200,0,0,0,0,56,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/patient_portal.aspx,200,0,0,0,0,12,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/patient_visitor_info/medical_records.aspx,200,0,0,0,0,35,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lgec.net/physicians,200,0,0,0,0,0,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://parentsdontfret.net/category/appropriate-er-visits/,200,0,0,0,0,90,,,,
Abrom Kaplan Memorial Hospital,http://www.lafayettegeneral.com,http://www.lafayettegeneral.com/our_facilities/professional_centers/lafayette_general_endoscopy.aspx,200,0,0,0,0,7,,,,
